amount_deviation_ratio,buyer_account_age_days,buyer_total_past_txns,is_first_transaction,buyer_dispute_count,time_of_day_risk,arrival_source_risk,session_duration_flag,is_mobile,category_risk_score,isFraud
1.5365571663557498,85.6621945104882,20,0,0,0,0,0,1,0.2,0
1.9465579030173668,47.98978707943455,0,0,0,0,0,1,1,0.3,0
1.4074762930826492,60.74438322492358,2,0,0,0,0,0,0,0.4,0
0.9582725475511158,74.79555188236242,10,0,1,0,0,0,0,0.4,0
1.7264013590398575,93.039268745558,10,0,0,0,0,0,1,0.6,0
1.5119961038588698,25.295234308109556,0,0,0,1,0,0,0,0.8,0
1.0271511769767632,332.52190801466685,10,0,1,0,0,1,0,0.5,0
1.4554883766162727,71.1607546845958,5,1,0,0,0,1,1,0.4,0
1.1195236833497222,219.5264023022805,2,0,0,0,0,0,0,0.4,0
1.278522137280333,321.1024424013697,10,0,0,0,0,1,1,0.6,0
1.1165710258108712,25.378013619778052,3,0,0,0,0,0,1,0.3,0
0.9663066952413096,28.82231434287561,1,0,0,0,0,0,0,0.2,0
1.1588185297328493,189.1731769284294,100,0,0,0,0,0,1,0.5,0
1.9546310998434688,128.56509119278383,0,0,1,0,0,0,0,0.3,0
1.6104691276261578,259.8166439832804,20,0,0,0,0,0,1,0.2,0
1.2926676810561384,37.85791867780022,20,0,1,0,0,1,0,0.2,0
0.6682699956992078,332.0821201236061,1,0,0,0,1,0,1,0.6,0
1.2954049431747239,105.7539736376813,1,0,0,0,0,0,0,0.2,0
0.7843735887347758,43.546615108701566,1,0,1,0,0,0,1,0.2,0
1.8465920313606732,92.13873603381809,3,0,0,0,0,1,1,0.2,0
0.9629491205574889,4.395567698228509,20,0,0,0,0,0,0,0.3,0
0.9814891900448559,500.8793551580417,0,0,0,0,0,1,0,0.3,0
1.9208971085028892,132.2710676453807,5,0,0,0,1,1,1,0.8,0
0.6988284890708685,36.70248705497169,0,0,0,0,0,0,0,0.5,0
0.8985349755606513,60.11808640541101,0,0,0,0,1,0,0,0.6,0
1.364835492440294,6.001297410895412,0,1,0,1,0,0,0,0.6,0
0.7453654884890704,297.11983621764523,20,0,0,0,0,1,0,0.5,0
1.300841298508068,15.665647552374939,0,0,1,0,0,0,0,0.3,0
1.8984913769966334,147.5529827302449,50,0,0,0,1,1,0,0.3,0
1.9596513496139751,148.20405010374625,5,0,2,0,1,0,0,0.4,0
1.5481176045602216,83.2727116195792,1,0,2,0,0,0,1,0.4,0
1.2746027846991397,86.4922000787836,0,0,0,0,0,0,1,0.4,0
1.1407131192254911,432.4324313833987,1,0,0,1,0,0,1,0.5,1
0.7148648579455203,26.97352187325311,20,0,1,0,0,0,1,0.8,0
0.7406672369681435,41.2829104567807,2,0,0,0,0,0,1,0.6,0
0.6635759086924353,131.15181309772203,20,1,0,1,0,0,0,0.5,0
1.4314395526904717,375.20540596456726,20,1,0,1,0,1,0,0.6,0
1.2957234662544401,69.919220846983,2,0,0,0,1,1,1,0.4,0
0.7397749614445397,20.029928357085744,50,0,0,0,1,0,0,0.8,0
1.3357397595890135,33.796036255097576,5,0,1,0,0,0,0,0.3,0
1.5020362009047146,221.13611954760984,1,0,0,1,0,0,1,0.5,0
1.1901897399956554,27.69148525150679,100,0,0,0,1,0,1,0.8,0
1.4554701105306682,89.47302169578477,0,0,0,0,0,0,1,0.6,0
1.1286442097803757,130.16336560040793,2,0,0,0,1,0,0,0.5,0
0.5967617051569825,88.18804139254893,3,0,1,0,0,0,0,0.4,0
1.4633598863029533,13.056194333645102,20,0,1,0,1,1,1,0.5,0
1.6361253655612655,156.43083482994618,20,0,0,0,1,1,1,0.3,0
0.791877357893026,151.1373204031995,5,0,0,0,0,0,1,0.4,0
1.6248713757121975,75.08195802720694,1,0,0,0,0,1,0,0.8,0
1.8956756741377747,12.874611218817227,5,0,0,0,0,0,0,0.6,0
0.9433053948707704,117.60678923836716,20,0,0,0,0,0,0,0.3,0
1.4088237767294058,115.34218323218765,0,0,0,1,0,0,1,0.3,0
1.9970521248175337,31.724590228328648,1,0,1,0,0,0,0,0.8,0
1.7494562782228544,11.953705320120177,0,0,0,0,0,0,0,0.3,0
0.9721279030077933,27.70117840728069,0,0,0,0,1,1,0,0.4,0
1.3172567371057802,50.02935964918397,10,0,3,1,0,0,1,0.5,0
0.6618221437622451,41.59154330266653,0,0,1,0,0,1,1,0.6,0
1.6681038362933667,71.7409319288334,1,0,0,0,0,0,1,0.8,0
1.681242146622195,5.88108496037715,1,0,0,1,0,0,0,0.3,0
0.8005281414130414,247.96020855237668,50,0,0,0,1,0,0,0.6,0
0.9353359064754052,20.19361735361632,0,0,0,1,0,0,0,0.2,0
1.0057039824364193,131.31509225843482,5,0,0,0,1,0,1,0.2,0
0.9988035076651083,74.08404881629168,50,0,0,0,1,0,1,0.5,0
1.4046588580680406,69.12305680089761,1,0,0,0,1,0,1,0.6,0
1.999970801559992,68.69353136803373,20,0,0,0,0,0,0,0.2,0
1.1237914558515587,72.05849704404272,5,0,0,0,0,0,1,0.5,0
1.2844296447958574,97.31741516428599,20,0,0,0,0,0,0,0.2,0
1.588346377280674,40.112400933120725,20,0,0,0,0,0,1,0.8,0
0.8293265317104284,5.429292640902272,3,0,0,0,0,0,0,0.8,0
1.5755428228904975,55.59549455967668,5,0,1,1,0,0,1,0.2,0
1.4828591708374956,208.49612299130072,0,0,2,0,0,0,0,0.3,0
1.1959314180240146,188.92967693205455,10,0,0,0,0,1,0,0.8,0
1.3682830521526623,180.40515811387743,1,0,0,0,0,1,0,0.6,0
0.7692295614947133,255.04454364023366,100,0,3,0,0,0,0,0.4,0
0.6390834010649014,146.91024926254102,100,0,0,0,0,1,0,0.5,0
1.567360688067891,154.19694362622374,50,0,3,1,0,0,1,0.3,0
0.7306466220074035,110.33163062170419,50,0,0,0,0,0,1,0.5,1
0.7497997054947445,125.56735470271894,5,0,0,0,0,0,1,0.4,0
1.2430662377288724,610.0573290030035,50,0,0,1,0,0,1,0.3,0
1.2861127891607507,160.3582075705088,0,0,0,0,0,0,1,0.5,0
1.5867284856295463,304.1942719995847,20,0,0,0,1,0,0,0.5,0
1.02127251563134,57.552804239502734,10,0,1,0,1,0,0,0.4,0
1.3640414307778663,6.070100657420142,0,0,0,1,0,0,1,0.5,0
1.3204503428613044,74.09653462730726,50,0,0,1,0,0,1,0.6,0
0.9861897499832524,41.24803605399296,5,0,0,0,0,0,0,0.4,0
1.0500514735559525,204.0512164776829,10,0,0,0,0,0,0,0.2,0
0.7356338364743329,4.972362273586491,100,0,0,1,0,0,1,0.4,0
1.091124343564644,227.30211721440912,2,0,0,0,0,0,0,0.8,0
1.0252973422648515,297.31030792496,0,0,0,0,1,0,1,0.3,0
1.653788954559792,72.22937838681447,10,0,0,0,0,0,0,0.6,0
1.7419304375413778,81.39311111313471,2,0,0,0,0,0,0,0.5,0
0.9280914388229562,24.86079723195151,3,0,0,1,0,0,0,0.4,0
0.5808876105794956,252.51402865746633,20,0,0,0,1,0,0,0.3,0
1.5095099565747725,36.384630664173244,10,0,1,0,0,0,0,0.3,0
0.7363895274635957,177.40875790682344,1,0,0,0,0,0,0,0.5,0
1.0546279035547188,23.103643646753373,1,0,0,0,0,1,1,0.2,0
0.7327038484330457,0.6248578286748897,50,0,0,0,0,1,0,0.5,0
1.857937743602043,376.39304603569644,100,0,0,0,0,0,0,0.5,0
0.7174007270213696,93.75749634961387,0,0,0,0,0,0,0,0.4,0
1.1890631827632352,112.28458756620296,0,0,0,0,1,1,1,0.6,0
1.6806994285845787,350.2411220895465,20,1,3,1,0,0,0,0.8,0
0.9164314166561305,92.15748409205372,20,0,0,0,0,0,0,0.4,0
0.8552819097028512,18.473084323095367,20,0,2,0,0,0,0,0.3,0
1.9199775323256847,110.59446204374886,0,0,0,0,0,1,1,0.4,0
1.1615702475853724,65.40722380484526,0,0,3,0,0,0,0,0.8,0
1.194640731351045,14.84154038274968,20,0,0,0,0,0,0,0.4,0
1.8323445819513726,223.40057429678137,0,0,0,0,0,0,0,0.4,0
1.3085913918994383,105.22265260919016,3,0,3,0,0,1,0,0.3,0
0.9980623945794622,234.53833618496964,3,0,0,0,0,0,1,0.3,0
0.7605512199014338,72.31469902145139,0,0,0,0,0,0,0,0.4,0
1.4422554060252395,167.5514404099217,50,0,0,0,0,1,1,0.3,0
1.0095138421584227,220.44804827989572,10,1,0,0,0,0,1,0.2,0
1.9506442735660923,85.4437280133459,50,0,0,1,0,0,1,0.6,0
1.1514802326307532,52.884627569597384,50,0,0,0,0,0,0,0.2,0
0.7306440741392555,18.084921202635517,5,0,0,0,0,0,0,0.3,0
1.7553750268037351,18.532728102120142,5,0,0,0,0,1,1,0.3,0
0.7097455986000797,58.14952909705681,10,0,0,0,1,0,0,0.4,0
1.803996719091234,90.35909707156053,0,0,2,0,0,0,1,0.8,0
0.5665527944493616,22.605359690933724,50,0,0,1,0,0,0,0.6,0
1.6288503897213467,246.72139301825948,50,0,0,1,1,0,1,0.4,0
1.6622826627100253,15.116604705205454,2,0,0,1,0,0,1,0.5,0
0.5052189077466709,55.17753241051046,0,0,0,0,0,0,0,0.3,0
1.781811254357316,19.511741878761036,0,0,0,1,0,0,0,0.4,0
1.1716330093836635,10.68935336185976,100,0,0,0,0,0,0,0.3,0
0.833842403655168,199.23831627474095,10,0,0,0,0,0,1,0.4,0
1.1866124216247123,109.50392897655229,5,0,0,1,0,1,1,0.3,0
1.113856498312435,338.62125010930947,20,0,0,0,0,0,1,0.3,0
0.8254833463788926,1.2940470119873344,0,0,2,1,0,1,0,0.5,0
1.4948192614841829,108.97878865425261,20,0,0,0,1,0,0,0.6,0
1.3552794668238362,82.52106107129165,0,0,0,0,1,0,0,0.3,0
0.7106568219732934,21.559341790288585,0,0,0,0,1,0,0,0.4,0
0.6601738976946241,310.5795927813487,20,0,0,0,1,0,0,0.8,0
1.205952507497163,134.40594496489064,1,1,0,0,0,0,1,0.6,0
0.7674440653287821,10.860718550837213,1,0,0,0,1,0,0,0.8,0
0.5298520738543053,36.045896913352266,20,0,0,0,0,0,0,0.4,0
1.0447064810164732,130.30778905364934,5,0,2,0,1,0,0,0.8,0
1.7216432957231285,259.84597568743396,20,1,0,0,0,0,0,0.2,0
0.5614509573901071,52.286241914066224,1,0,0,0,0,0,1,0.8,0
1.6537901927696654,155.6909978617264,20,0,0,0,0,0,0,0.3,0
1.8101978259032059,3.5915208822781173,0,0,0,0,0,0,0,0.5,0
1.7791291027598382,228.05651393999497,5,0,1,0,0,0,0,0.2,0
1.3720596523020756,151.34894772585233,2,0,2,0,0,0,1,0.4,0
1.1106623950267815,165.08148848585535,5,0,0,0,0,1,1,0.4,0
1.6402984485603165,2.945586813256531,5,1,1,1,0,0,1,0.2,0
1.3286222060372477,3.237927876428298,0,0,0,0,0,0,0,0.5,0
1.1889538610282542,14.006762783728497,10,0,0,0,0,0,1,0.5,0
0.9546651969852021,26.66324436952766,20,1,0,0,0,0,0,0.4,0
1.48295244417732,84.68550502945904,0,1,0,0,0,1,0,0.8,0
1.4420216674585373,71.83685804539908,20,0,0,0,0,0,0,0.6,0
1.2179943379709075,10.801613702152599,50,0,0,0,0,0,1,0.5,0
0.7966013820639772,31.51051295358205,50,0,0,0,0,0,1,0.6,0
1.7258925577109454,72.38945767484171,10,0,3,0,0,0,0,0.8,0
1.5977287433040062,14.347453938594231,100,1,0,0,0,0,0,0.6,0
1.8674481563689493,29.150036135111353,10,0,0,0,0,0,0,0.4,0
0.7178784386466126,32.916597115647754,1,0,0,0,0,0,1,0.6,0
0.967378572256179,6.1701273215849595,2,1,0,0,0,0,0,0.6,0
1.4175993502598783,37.62926207548346,50,0,0,0,0,0,0,0.8,0
1.568495560568651,15.225103783895433,1,0,2,0,0,0,1,0.2,0
1.2494586208433496,65.6381658388561,50,0,1,0,0,0,0,0.4,0
1.9009552199599908,74.95155298501402,50,0,3,0,1,0,0,0.5,0
1.3823316820979537,44.27273668582772,2,1,0,0,1,0,0,0.5,0
1.092838240333316,53.880983194444546,10,0,0,0,0,0,1,0.4,0
1.0741830389979574,36.28882024619884,10,0,0,0,0,0,0,0.3,0
1.1885524314939895,12.740896464027344,3,0,1,1,1,0,1,0.3,0
0.74194004073762,28.546681795568286,10,0,0,0,0,0,0,0.4,0
0.8975291995880454,29.6554959534539,5,0,0,0,0,0,1,0.5,0
0.6821512469541312,7.978405657380417,20,0,0,0,0,0,1,0.3,0
0.9669503569391309,62.50816258059642,50,0,0,0,0,0,0,0.3,0
1.716810802669276,26.106283369831942,50,0,0,0,1,0,1,0.5,0
1.4220832242543826,97.042061202255,20,0,1,0,0,0,0,0.5,0
1.19223111778799,137.63143869221665,5,0,0,0,1,0,1,0.6,0
1.4414391069735646,173.8149783777798,10,1,0,0,0,0,1,0.5,0
1.7322839749449008,309.9740622032269,5,1,1,1,0,0,0,0.3,0
0.8494935158852813,179.32820076435993,100,1,0,0,1,0,0,0.4,0
0.5108366156174146,131.60904628741153,0,0,0,0,1,0,0,0.4,0
0.9833104040462701,382.47767138473546,50,0,0,0,0,1,0,0.6,0
0.7387426405687952,141.5807482131576,5,0,0,0,1,1,1,0.4,0
1.6332474087156028,261.550706957941,100,0,0,0,0,0,0,0.6,0
0.6729677903313454,82.54423504576228,10,0,1,0,0,0,1,0.6,0
1.545046541410123,245.51543960715955,1,0,0,0,0,0,0,0.4,0
1.7466471549424611,125.32633969597107,1,0,0,1,0,0,1,0.3,0
1.3315093786526262,104.55680310535598,0,0,1,0,0,0,1,0.3,0
1.3547990916415062,105.7523096086852,5,0,0,0,0,0,0,0.2,0
1.2659653077158177,71.46006513607199,1,0,0,0,1,0,0,0.5,0
1.0849186499965788,104.45136764714661,5,0,0,0,0,0,0,0.5,0
1.6695420012148698,53.35819897394172,100,0,0,0,0,0,1,0.4,0
1.7291256640451977,76.30518749325077,0,0,0,0,0,0,1,0.5,0
1.5881055602876386,44.807397391201626,10,0,1,0,0,0,0,0.8,0
0.73980538259133,8.375951672744856,10,0,2,1,0,0,0,0.8,0
1.0352084545308806,23.873670504597996,10,0,0,0,0,0,0,0.3,0
0.8304887142269988,101.44928387099503,2,0,0,0,0,0,0,0.5,0
1.7137058349713234,94.79978166152834,1,0,0,0,0,0,0,0.3,0
1.1497422246776625,138.45029028118154,5,1,0,0,0,0,0,0.6,0
0.88169839398956,162.86809878628034,1,0,1,0,0,0,1,0.6,0
1.6103428034832674,19.370661345570127,10,0,0,1,0,0,0,0.4,0
0.5906743308307475,98.46515707797195,20,0,0,0,0,0,1,0.5,0
1.0295189278603025,34.37864705761422,10,0,0,0,0,0,1,0.3,0
1.258051087205975,40.956315224459985,1,0,1,0,0,0,0,0.5,0
0.5836324396283492,110.87385922391441,0,0,1,0,0,0,1,0.5,0
1.723720472039885,117.41010004268512,50,0,0,1,0,0,1,0.5,0
1.3987503011221967,185.40836366617071,2,0,0,0,0,0,0,0.3,0
1.0088617410322622,13.631493081588584,2,0,0,0,0,0,1,0.5,0
1.7964833204943376,1.4884131009160588,1,0,0,0,0,0,1,0.5,1
0.6144501020096984,10.363586050679704,1,1,1,0,0,1,1,0.2,0
0.7673522460556272,206.76853851898997,50,0,0,0,0,1,0,0.8,0
1.3713444666757642,89.60578919489116,0,0,0,0,0,0,0,0.4,0
0.7793554149051228,774.4409434735646,1,1,0,0,0,0,1,0.6,0
1.5440322475515158,55.59725724721507,50,0,0,0,1,0,1,0.4,0
1.0079956775814154,4.715638944591731,0,0,0,0,0,0,1,0.3,0
1.9860737723368058,406.1330356651051,3,1,0,0,1,0,1,0.3,0
0.7270127069462908,73.6425827880709,100,0,0,0,0,0,1,0.5,0
1.4801862197352769,238.49237548482142,2,0,0,0,0,1,0,0.2,0
1.7928496921472004,565.9121752589269,3,0,0,0,0,0,0,0.5,0
1.8408174184343358,60.03753965690459,0,0,0,0,0,1,0,0.2,0
1.4658218176619737,128.0860192754809,1,0,0,0,0,1,1,0.3,0
1.1045229024084695,251.41924801837672,100,0,0,0,0,0,1,0.8,0
1.7233336049970398,206.28449717195477,1,1,0,1,0,0,1,0.3,0
0.9100606179582018,112.36600017077676,50,1,0,0,0,0,0,0.3,0
1.3295850343679696,35.23558663609098,1,0,2,1,0,0,0,0.5,0
0.5045703825039375,27.642176313448807,20,0,0,0,0,1,0,0.3,0
1.8194434016893521,558.2172982451195,5,0,0,0,0,1,0,0.4,0
0.6197283525489097,140.32642982859437,100,1,0,0,0,1,1,0.5,0
0.5524843829721655,10.019934557264188,0,0,0,0,1,0,0,0.4,0
1.5807513155598842,213.52252851238654,0,0,0,0,0,0,0,0.6,0
0.9888061766683036,42.971294627378775,0,1,0,0,1,1,0,0.5,0
1.516572285297417,175.63565588755074,10,0,0,0,0,0,0,0.5,0
1.212313184195935,21.795540953979216,50,0,1,0,1,1,1,0.6,0
0.5865477144582232,122.80874181512769,0,0,3,0,0,0,1,0.8,0
1.560713340558596,110.04979613102438,1,0,0,0,1,1,1,0.4,0
0.8614864498063406,176.1738268978764,1,1,1,0,0,1,1,0.4,0
1.0887193934925694,34.5369164137138,20,0,0,0,0,0,1,0.5,0
1.4301802995126063,94.733806782059,10,0,0,0,0,1,0,0.2,0
1.6571712078952325,271.89628055823476,1,1,1,0,1,0,0,0.4,0
0.9217310379060994,233.2044743018375,5,0,0,0,0,0,0,0.4,0
1.3068879611994741,193.59607202785315,0,0,0,1,0,1,1,0.3,0
1.6857349053430686,105.0536873754892,50,1,2,0,1,1,1,0.5,0
0.939483113222416,135.67034216191627,5,0,2,0,0,0,0,0.5,0
0.8101626696712596,80.72692025500672,5,0,1,0,0,0,0,0.5,0
1.2983162138152882,235.37071752687874,2,0,0,0,1,0,1,0.3,0
0.7950162756760535,62.44573503851538,20,0,0,0,1,0,0,0.5,0
1.4221262742462781,131.84322468337498,5,1,0,0,0,1,1,0.3,0
0.696390790853409,4.795188949868706,20,0,0,0,0,1,0,0.5,0
1.88220200132286,36.3570374249646,0,1,0,0,0,1,0,0.8,0
1.609287566743737,338.2558400092402,3,1,1,1,0,0,1,0.2,0
0.7144639452771451,20.213202244490056,2,0,0,0,0,0,1,0.4,0
1.2351409472044255,102.06580770996237,0,0,0,1,0,0,1,0.2,0
1.4563128997957993,245.8050103407994,3,0,0,1,0,0,1,0.3,0
0.9259298641166617,2.447744174266946,2,0,0,0,0,0,1,0.8,0
1.2684529980720685,248.7280803398455,3,0,1,0,0,1,0,0.5,0
0.6610052829866914,1.114244082151724,50,0,0,0,0,0,1,0.5,0
1.357917985223629,41.38207545852206,10,0,0,0,1,0,1,0.3,0
1.2268680335265656,406.9745484381798,50,0,0,0,0,0,0,0.5,0
1.9419388244233056,98.48771494321738,20,0,0,1,0,1,1,0.5,0
0.5850241301594835,94.45237356326959,10,0,0,0,1,0,0,0.3,0
0.6724125764375484,327.9085023296636,100,0,0,0,1,0,0,0.5,0
1.5658697067544103,52.470186840750955,2,1,0,0,1,1,0,0.5,0
1.06393690242354,419.30584069415585,3,0,0,1,0,0,0,0.4,0
1.4809617670289437,72.23173993444121,2,0,0,0,0,0,1,0.4,0
1.942748538547033,52.83299352810892,10,0,0,0,0,0,1,0.5,0
1.3397580260903093,26.85334094630947,10,0,0,0,0,0,1,0.8,0
1.3516947616101853,1.241520529043487,50,0,3,0,0,0,1,0.4,0
0.7778511133052963,7.239465997171737,10,1,0,0,0,0,0,0.5,0
0.9872128312719661,180.9994656911479,20,0,3,0,0,0,0,0.4,0
0.9767002326828201,140.37877575557258,2,0,0,0,0,1,0,0.2,0
0.9735847430784037,180.90878333286705,0,1,0,0,0,0,1,0.5,0
1.3530097179278053,190.24415881610204,1,1,0,1,0,1,0,0.5,0
1.2058169259434066,54.85328604125228,100,0,0,0,1,1,0,0.5,1
1.1089818626769579,49.78901054855162,1,1,0,0,0,0,0,0.5,0
1.3914009469694342,234.74480028260024,50,0,0,0,1,0,0,0.4,0
1.5135374975249305,42.01211785417918,50,0,0,0,0,1,1,0.2,0
1.790969682491832,66.61685778491689,2,0,0,0,0,1,0,0.5,0
1.979843941600968,114.71349775028048,20,0,1,0,1,0,0,0.3,0
0.9809421980695426,272.5239562557539,10,1,0,1,1,0,1,0.5,0
1.5239704183374485,46.42555729035518,1,1,0,0,1,0,1,0.5,0
0.5588688485622761,64.92127621242079,1,0,0,0,0,0,1,0.3,0
0.9244490605939393,128.4242133077824,1,0,0,0,0,1,1,0.4,0
0.7106337648349546,15.628108405623015,1,0,0,0,0,0,1,0.5,0
1.4645561540764156,43.273251230943394,0,1,0,0,1,0,0,0.4,0
1.410372454501521,186.1899125769961,0,0,2,0,0,1,0,0.3,0
0.6912849252957194,35.58451775170345,20,0,0,0,0,0,1,0.2,0
0.6705335707689397,109.45719038371067,3,0,2,0,0,1,1,0.6,0
0.7797010503036849,172.05437007052583,1,0,1,0,0,0,0,0.4,0
1.8187706147263634,38.6721043300537,5,0,0,0,0,0,1,0.3,0
1.6914620307553148,105.1651658994991,20,0,0,0,0,0,0,0.2,0
1.1901441042378584,149.94046843878698,5,1,0,0,0,0,1,0.4,0
1.0298768315950046,13.84346260936456,50,0,0,0,0,0,0,0.3,0
0.5587636858731282,40.04009479910866,1,0,0,0,0,0,1,0.4,0
1.651560381493196,212.55755041709236,50,0,0,0,0,0,1,0.6,0
0.9193837712984465,177.4476362473424,100,0,0,0,0,0,0,0.6,0
1.61721815790596,19.744284710769314,20,0,2,1,0,0,1,0.5,0
0.6002920052282186,117.59585722613012,0,0,0,0,0,0,1,0.8,0
1.1423494988315226,181.08441044222457,5,0,0,0,0,0,1,0.5,0
1.3907872545288953,101.72755415860577,5,0,0,1,0,0,0,0.3,0
0.5282585923652723,291.0641105517225,10,1,0,1,0,0,0,0.3,0
1.9388774643803166,31.174816629961576,10,0,0,0,0,0,1,0.6,0
0.8868898128588423,33.31977060323995,5,0,0,0,1,0,0,0.3,0
1.1038004845097271,27.56271171165829,5,0,0,1,0,0,1,0.4,0
1.0484094223155225,145.9883808346836,0,0,0,0,0,1,0,0.4,0
1.425453349454886,194.21575088197505,10,0,0,1,0,1,0,0.4,0
1.1710044429438977,17.03479822289715,1,0,3,0,0,0,1,0.3,0
1.0971105709059026,11.565517422762554,5,0,0,0,1,0,1,0.4,0
0.6055359887225442,69.31797919802048,3,0,0,0,0,0,1,0.5,0
1.2394269796017376,278.6271420313376,5,1,0,0,0,0,0,0.8,0
0.8636302808331728,186.136024674937,20,1,0,0,0,0,0,0.5,0
1.130918649538079,49.68909699538499,10,0,0,0,1,0,1,0.6,0
1.9645003807279646,71.1165987575181,50,0,0,0,0,1,0,0.5,0
1.8643422972377777,593.9834428195348,0,0,0,0,0,0,0,0.3,0
0.7700565914404078,42.63990292263094,100,0,0,0,1,0,0,0.8,0
1.9114051596963926,123.23212983739597,2,0,0,0,1,0,0,0.8,0
0.7007320454136561,69.7313461932731,3,0,0,0,1,0,1,0.5,0
1.7982565744370063,139.2270733361051,0,0,0,0,0,0,0,0.5,0
1.1935766368694085,240.00760968795663,1,0,0,0,0,0,1,0.5,0
0.6882188410757358,11.087093438376504,20,0,0,0,0,1,1,0.5,0
1.5168208417795617,193.6609898185677,2,0,0,0,0,0,1,0.4,0
1.1334792025076832,56.17368949226941,10,0,0,0,1,0,0,0.6,0
1.6522473003415044,121.0234128276391,0,0,2,0,1,0,1,0.3,0
0.9412323332858592,170.2552527677083,20,0,3,0,0,0,0,0.5,0
1.8541024460415148,130.41043831143762,20,0,0,0,0,0,1,0.3,0
1.8016029770600714,227.58872797817563,0,0,0,0,0,0,1,0.3,0
0.5907293876107925,5.736073605166356,0,0,0,0,0,1,1,0.3,0
1.7754897885309031,14.822046228500408,10,0,1,0,1,0,1,0.6,0
0.5170412691619231,39.44482345047433,20,0,0,0,0,1,0,0.5,0
0.7751488707513048,427.1676638919498,5,0,0,0,0,0,0,0.8,0
1.8564582047828762,227.02777708688535,20,1,1,0,0,0,0,0.4,0
1.8414854762854453,432.57433911243146,20,1,3,0,0,0,1,0.8,0
1.1610215682156668,332.0154945498943,50,0,0,0,0,1,1,0.3,0
0.9319810015650514,36.38830557975863,100,0,0,1,0,1,0,0.3,0
1.971615323362597,25.099250540148635,20,0,0,0,0,0,1,0.4,0
0.5692649766720516,55.04571940272562,0,0,0,1,1,0,1,0.4,0
1.9595416125116834,67.223251529192,3,0,0,0,0,0,0,0.5,0
1.0118104000841384,185.28601975813464,2,0,0,0,1,0,1,0.4,0
1.6957522804742413,7.9735442274594925,10,0,0,0,0,0,1,0.4,0
1.5509271697300138,155.58425148668883,1,0,0,0,0,0,0,0.5,0
0.995548044422802,191.1469017015752,1,0,0,0,0,1,1,0.5,0
1.387006936146779,66.54822615866178,1,0,0,0,0,1,1,0.5,0
1.2318847610155692,277.7673209549881,10,0,0,0,0,1,0,0.4,0
1.1360694509872502,120.50843480565116,5,0,0,1,1,0,0,0.5,0
1.7309023406085362,95.36678624174738,10,0,0,0,0,1,0,0.4,0
1.584033598924012,109.90975166906183,0,0,1,0,0,0,1,0.8,0
1.6686005158390695,64.67411192461111,0,0,0,0,1,0,0,0.5,0
0.876890063294135,28.57341432892973,1,0,0,0,0,0,0,0.6,0
0.9962587647101109,34.13278219393707,5,0,0,0,1,0,1,0.3,0
1.1684616858414856,434.6599213810223,1,1,0,0,0,0,1,0.5,0
1.2800823627228226,34.28305537668696,3,0,2,0,0,0,0,0.2,0
1.9483632179891865,5.71472332026989,50,0,0,0,1,1,1,0.3,0
0.5314594387623939,18.278768180177533,0,0,0,0,1,0,0,0.3,0
1.9592986905161207,129.06084116846267,5,0,0,0,0,0,1,0.5,0
1.389241771079038,166.95815755424712,50,0,1,0,0,0,1,0.6,0
